187,R_X187,42.337714823291700,71.08646416707320
188,R_X188,42.337713630186700,71.08646234087190
189,R_X189,42.33771243708170,71.0864605146707
190,R_X190,42.337711243976800,71.08645868846950
191,R_X191,42.33771005087180,71.08645686226830
192,R_X192,42.337708857766800,71.08645503606710
193,R_X193,42.33770766466180,71.08645320986580
194,R_X194,42.33770647155690,71.08645138366460
195,R_X195,42.33770527845190,71.0864495574634
196,R_X196,42.3377040853469,71.08644773126220
197,R_X197,42.33770289224190,71.08644590506100
198,R_X198,42.33770169913700,71.08644407885970
199,R_X199,42.33770050603200,71.08644225265850
200,R_X200,42.337699312927,71.0864404264573
